ID,TargetLogLoss,TargetRAUC
ID_E7AAA4D52C,1,1
ID_E3620443D9,1,1
ID_CCF7F99044,1,1
ID_2A0C17FA4A,1,1
ID_EAA41A8FC6,1,1
ID_2F89D99DDE,1,1
ID_C7DE7AAFA6,1,1
ID_447F6C2C2B,1,1
ID_8E6D92E428,1,1
ID_7B9B4855D7,1,1
ID_DEF7C7143F,1,1
ID_7A680C3923,1,1
ID_E7DA5EEBBA,1,1
ID_F492552215,1,1
ID_5B7D48531C,1,1
ID_F30949247D,1,1
ID_FCD342DCCF,1,1
ID_4081A9F9A4,1,1
ID_A8BFA6FA66,1,1
ID_00CCD6AB82,1,1
ID_9166BD9282,1,1
ID_3F94C1421C,1,1
ID_BE580086C7,1,1
ID_7BE41F1C97,1,1
ID_F33A67A468,1,1
ID_70A131E88A,1,1
ID_7BAEECAF2B,1,1
ID_3679C20812,1,1
ID_09FE16CE04,1,1
ID_E393475A74,1,1
ID_A7B57F3F03,1,1
ID_B55EDBD700,1,1
ID_698724978B,1,1
ID_A5A070A949,1,1
ID_39FC71DEEA,1,1
ID_260F87BC5F,1,1
ID_C27C13509E,1,1
ID_29B28D8181,1,1
ID_8C0C2FA624,1,1
ID_D7C94EE1C5,1,1
ID_44AD35A026,1,1
ID_CEA8BF92C6,1,1
ID_DFDACCFBE8,1,1
ID_BEDFAC324B,1,1
ID_028F3C5DE4,1,1
ID_D8DFD63630,1,1
ID_436C16CAB7,1,1
ID_F0F8DA9E85,1,1
ID_CBB08B2BEB,1,1
ID_6EE2166357,1,1
ID_BBE865F3B3,1,1
ID_7BDBE7A283,1,1
ID_5C016D589C,1,1
ID_05CA4D1DFD,1,1
ID_FA07C11B63,1,1
ID_0550848716,1,1
ID_0FE35C9284,1,1
ID_43F7124FE0,1,1
ID_F262487413,1,1
ID_D3A0037871,1,1
ID_91B4714412,1,1
ID_B22F35F1D6,1,1
ID_B734C5E161,1,1
ID_424E62F012,1,1
ID_D542E6C7C1,1,1
ID_23047FC8B5,1,1
ID_78475F4185,1,1
ID_F55CCEB6D9,1,1
ID_247AF67872,1,1
ID_7BCEDAEED5,1,1
ID_75DDF61346,1,1
ID_049612B713,1,1
ID_D7B82A82C4,1,1
ID_D9B0609622,1,1
ID_29F2A3F777,1,1
ID_1C357AC481,1,1
ID_298003B8C3,1,1
ID_FFD9CD7D33,1,1
ID_4A7E34AFF9,1,1
ID_2ACBD6F61E,1,1
ID_83AD1AA319,1,1
ID_4818C4C265,1,1
ID_E40C8A89CC,1,1
ID_A68045656C,1,1
ID_A57FBE380C,1,1
ID_BCE58D6D83,1,1
ID_59A64FE617,1,1
ID_AB9F8E4DEB,1,1
ID_6F03AB6296,1,1
ID_2751A297E2,1,1
ID_F9488759B7,1,1
ID_3687BCEF61,1,1
ID_3278F3093E,1,1
ID_C18558F6B6,1,1
ID_6A75FBBA79,1,1
ID_67E3DAEFEC,1,1
ID_5B7D5BCC8A,1,1
ID_65AC6E5859,1,1
ID_7F94459902,1,1
ID_55063244BD,1,1
ID_82A6051FA4,1,1
ID_753835E41D,1,1
ID_0A356025F2,1,1
ID_8BA8650EAB,1,1
ID_2F5152D2AF,1,1
ID_4D9104FA8E,1,1
ID_67881A65FC,1,1
ID_A8AD7EB65C,1,1
ID_50618EDC96,1,1
ID_A48FD46A64,1,1
ID_D35B5C9FB6,1,1
ID_92FF41F99D,1,1
ID_4F01ABA0DB,1,1
ID_AD5F9A011C,1,1
ID_E726AF3631,1,1
ID_128A29BB5D,1,1
ID_AE45D868D7,1,1
ID_FBB53BDD59,1,1
ID_A257141588,1,1
ID_CC1EBD23B3,1,1
ID_DBFB87DE0B,1,1
ID_CB70423870,1,1
ID_4BBE1F2432,1,1
ID_5F2CED8435,1,1
ID_BF2EEC1B9A,1,1
ID_0514A110B0,1,1
ID_C04854DFEE,1,1
ID_87D7DF8ED8,1,1
ID_27C2C75004,1,1
ID_0EA12D8551,1,1
ID_D78D850FF5,1,1
ID_C5B7DBD2AC,1,1
ID_9D3FDED7C0,1,1
ID_4FA21A6AD2,1,1
ID_FC2E639F0D,1,1
ID_15CC78881B,1,1
ID_36900DFBAE,1,1
ID_B915C223A6,1,1
ID_33D1EF43D8,1,1
ID_1238E5E2F2,1,1
ID_D34B1ABE2B,1,1
ID_670A3B1EC7,1,1
ID_9BFD92175A,1,1
ID_204D4ECA27,1,1
ID_5439A61907,1,1
ID_590D098FCE,1,1
ID_5AD85CF6C6,1,1
ID_05BFC55516,1,1
ID_0E596B3C16,1,1
ID_6EE5F88571,1,1
ID_7D7378986D,1,1
ID_74E993D642,1,1
ID_549575C48C,1,1
ID_ACB814B7F9,1,1
ID_77A2F76B85,1,1
ID_97C8E24C4C,1,1
ID_2FE9A266E0,1,1
ID_0732EDCABE,1,1
ID_F50F7D0D9C,1,1
ID_BD8DA8032B,1,1
ID_44265C88AD,1,1
ID_40426A3720,1,1
ID_534D371017,1,1
ID_6020FD42BD,1,1
ID_75E0638562,1,1
ID_FD1B6A4FF8,1,1
ID_4BF04A33C5,1,1
ID_179A3075E1,1,1
ID_47668D5D0B,1,1
ID_2985670ED0,1,1
ID_D7CBBAE7CD,1,1
ID_A3148C9F56,1,1
ID_A1096BF32E,1,1
ID_AC45E0AA89,1,1
ID_0831C266EF,1,1
ID_09E36F1A80,1,1
ID_861572EFFF,1,1
ID_4716C13A59,1,1
ID_5F2889F55C,1,1
ID_BF53CF071E,1,1
ID_E26F18C6FF,1,1
ID_CF520AA8D5,1,1
ID_F23303321C,1,1
ID_90806EE460,1,1
ID_57B22C91D8,1,1
ID_989F3BE00E,1,1
ID_357198AE40,1,1
ID_CB7A721B51,1,1
ID_ECA6FB3AE7,1,1
ID_D718FF028D,1,1
ID_0B5F06C476,1,1
ID_6728341811,1,1
ID_09007DEA93,1,1
ID_EE49D63CF7,1,1
ID_6264715D2B,1,1
ID_348D00F8FA,1,1
ID_FBB0754BFC,1,1
ID_BE9864EE60,1,1
ID_1221A814C0,1,1
ID_3AC69DE7EF,1,1
ID_FF272573A4,1,1
ID_F4ECC9E156,1,1
ID_735A64ADEF,1,1
ID_6ED51A6403,1,1
ID_119B2CA3CD,1,1
ID_F395CEDF4B,1,1
ID_A45F502462,1,1
ID_D646E5A66E,1,1
ID_33E4CB782B,1,1
ID_4F31AFDD30,1,1
ID_545BB650E2,1,1
ID_FAB28062B0,1,1
ID_3678E39617,1,1
ID_94CAE39998,1,1
ID_8D2DB9B538,1,1
ID_2C14FC2D91,1,1
ID_FDB2B185D2,1,1
ID_1491F31A00,1,1
ID_6E3313584C,1,1
ID_A234726669,1,1
ID_2DA6094202,1,1
ID_F4D1A23A6E,1,1
ID_5D60F4E0B9,1,1
ID_AF9F888464,1,1
ID_9537B6F996,1,1
ID_E451E30E08,1,1
ID_08B6CF1C99,1,1
ID_68AD548803,1,1
ID_CCAC066F42,1,1
ID_E914D19EA6,1,1
ID_648C6A6C5E,1,1
ID_9E57BA036F,1,1
ID_F0D4CF4019,1,1
ID_2F189DBABE,1,1
ID_60EF2F62D9,1,1
ID_F3BA7BCAD4,1,1
ID_C68279BB34,1,1
ID_5ED826D680,1,1
ID_E1B8C6F894,1,1
ID_FC298F3DC8,1,1
ID_B77488935D,1,1
ID_CF50A9D262,1,1
ID_9051297D2B,1,1
ID_F6B9F422C1,1,1
ID_514E2722A9,1,1
ID_623ACAADD6,1,1
ID_8395B9DEC4,1,1
ID_1085E84CB7,1,1
ID_88A66683AE,1,1
ID_C53CFADE29,1,1
ID_86FAE85E43,1,1
ID_06E48EA223,1,1
ID_787750E0C1,1,1
ID_6877AFA049,1,1
ID_FCF11343BC,1,1
ID_C1E4AD51D8,1,1
ID_4606146243,1,1
ID_0664976201,1,1
ID_53DFEE728E,1,1
ID_E8DE269884,1,1
ID_5FDA49FD52,1,1
ID_1798A65712,1,1
ID_06B46B8D68,1,1
ID_1A5342CE0A,1,1
ID_2CBF18CA75,1,1
ID_58307BF5A4,1,1
ID_7F6CE2604C,1,1
ID_6D934BB835,1,1
ID_E93B260EA2,1,1
ID_FD3365E3D5,1,1
ID_AB62E00D44,1,1
ID_3CFECB6E80,1,1
ID_6DBBC1AD5A,1,1
ID_606E13FBC0,1,1
ID_9435FB3102,1,1
ID_A1344B628C,1,1
ID_EAB045A5C3,1,1
ID_481EE16857,1,1
ID_B6479CAECA,1,1
ID_4231B80BF9,1,1
ID_94B4C36907,1,1
ID_B0784C0458,1,1
ID_993CB011CE,1,1
ID_5BAB18C790,1,1
ID_F79B7AFCFD,1,1
ID_EC4B67AB53,1,1
ID_B5F1135121,1,1
ID_E28E9BD0D3,1,1
ID_0A0A8E1B72,1,1
ID_9ECEEBED95,1,1
ID_72CCDBF225,1,1
ID_B3B596C8AC,1,1
ID_27E85B1B32,1,1
ID_41B2DE40F4,1,1
ID_6265B7C648,1,1
ID_BD6989A5E5,1,1
ID_9727E46A14,1,1
ID_D16765E28C,1,1
ID_A5DD6C86F6,1,1
ID_40E8CFA832,1,1
ID_3E53EA2C17,1,1
ID_C7E206EAF8,1,1
ID_B9666A739A,1,1
ID_E2E10404A9,1,1
ID_ADEA185E2A,1,1
ID_9C4826A97D,1,1
ID_CFA685B42B,1,1
ID_5A15AAF058,1,1
ID_FC00CBA03D,1,1
ID_A2C4A5BE2B,1,1
ID_FC180CC570,1,1
ID_97896B996C,1,1
ID_3A630BE107,1,1
ID_05BCDCAD84,1,1
ID_7FD2B6F5EC,1,1
ID_263D3C83B7,1,1
ID_58E3304DEF,1,1
ID_56D942FA6B,1,1
ID_E023D0E931,1,1
ID_311531B57D,1,1
ID_AD1EAEC736,1,1
ID_F722B767C1,1,1
ID_886F44EDA9,1,1
ID_FE98FCEA8A,1,1
ID_2E804CFDB7,1,1
ID_DF9AF9EB9D,1,1
ID_9CF578B076,1,1
ID_9E324CB1C2,1,1
ID_433782D5E2,1,1
ID_9D98ADA9C4,1,1
ID_9D9BCE70AB,1,1
ID_21F369A262,1,1
ID_E2AFE3761F,1,1
ID_EE11014FEF,1,1
ID_1E313987F0,1,1
ID_404B62289A,1,1
ID_45D9AA206B,1,1
ID_B0FBC79F04,1,1
ID_32694875F9,1,1
ID_5D48A528DE,1,1
ID_386F9C9625,1,1
ID_34F591270F,1,1
ID_5BDAA8CDD6,1,1
ID_7891023229,1,1
ID_2D4040C755,1,1
ID_392BCFF741,1,1
ID_A7ED2122EE,1,1
ID_810A8618B7,1,1
ID_819A76CB24,1,1
ID_F8FB73968F,1,1
ID_1E66C9CD4E,1,1
ID_39C56254B0,1,1
ID_A3F1B21108,1,1
ID_D6BE9EE829,1,1
ID_E0963F95B1,1,1
ID_953ECCB4C1,1,1
ID_7B73353011,1,1
ID_32D67F756A,1,1
ID_82C28DA058,1,1
ID_E68DB3A475,1,1
ID_ECE75C2E8A,1,1
ID_A29FDC11A7,1,1
ID_8120DEFB35,1,1
ID_166E98ED90,1,1
ID_23A04B9016,1,1
ID_AA3EA90DB6,1,1
ID_24A64F24B0,1,1
ID_3F06BC7789,1,1
ID_A45B7B146E,1,1
ID_4026DBC2DB,1,1
ID_E2B425311E,1,1
ID_F9EAE19D57,1,1
ID_19DFE3D2E6,1,1
ID_1A5B3EC2F8,1,1
ID_FA8B097CD5,1,1
ID_60D42A9FE4,1,1
ID_6C329273EB,1,1
ID_78576F4FF3,1,1
ID_F3D58D42DC,1,1
ID_6D340D9908,1,1
ID_7DC5EB3B17,1,1
ID_7B28589488,1,1
ID_DD5029C11A,1,1
ID_A97FD424E1,1,1
ID_A9259DB7F4,1,1
ID_F73185CAA6,1,1
ID_E36D27EC19,1,1
ID_8E7E390E92,1,1
ID_472456460B,1,1
ID_35DF708645,1,1
ID_3DAB879650,1,1
ID_3934CC19F9,1,1
ID_D1028D16A7,1,1
ID_AD283A0051,1,1
ID_DCA84FFD5B,1,1
ID_BE9C861C05,1,1
ID_9E45F17605,1,1
ID_E77E2A284B,1,1
ID_BB9EBD647C,1,1
ID_12264D505D,1,1
ID_862BC1A013,1,1
ID_E6B7B5F6FC,1,1
ID_A104C407D8,1,1
ID_3C95E3B4F5,1,1
ID_26DB5CB205,1,1
ID_BCD24550AD,1,1
ID_9C526DD4EB,1,1
ID_90778A38E7,1,1
ID_212759133B,1,1
ID_68D1854D18,1,1
ID_2DFFFEA228,1,1
ID_E81994BEE9,1,1
ID_A9B012CF21,1,1
ID_A4A387B96E,1,1
ID_B79FEBDD37,1,1
ID_5F27C340C7,1,1
ID_C9628871F6,1,1
ID_943D635BEA,1,1
ID_934E0447F7,1,1
ID_1B88009ADD,1,1
ID_E471C72C2B,1,1
ID_E197AED217,1,1
ID_A64032AACA,1,1
ID_B055C3DEDC,1,1
ID_AA83E95F26,1,1
ID_3D3AD067A3,1,1
ID_0233677580,1,1
ID_366868F77E,1,1
ID_7E61BC1D7F,1,1
ID_66C6027808,1,1
ID_9855AD5B02,1,1
ID_69E79F2367,1,1
ID_0826F4A28E,1,1
ID_E384DB6C5A,1,1
ID_ACEE34A5CD,1,1
ID_81464E5199,1,1
ID_D9733BBFD0,1,1
ID_059364336C,1,1
ID_508E0A87E5,1,1
ID_4F55F167EB,1,1
ID_2E44501424,1,1
ID_1FF5D6C140,1,1
ID_A6D2389712,1,1
ID_169889D276,1,1
ID_157171D692,1,1
ID_8A06597CE0,1,1
ID_63E26E259D,1,1
ID_090FFEB31D,1,1
ID_1252932591,1,1
ID_592B7AA8F0,1,1
ID_95CB7258B7,1,1
ID_9480CF9067,1,1
ID_4C6F49847D,1,1
ID_D12CBD4668,1,1
ID_BA99A6BF57,1,1
ID_81CA71F11B,1,1
ID_69AA6AC903,1,1
ID_43A1BACABF,1,1
ID_0319342A33,1,1
ID_CAE0DB8C95,1,1
ID_57C92483B4,1,1
ID_0D5AE10383,1,1
ID_A2E97BE258,1,1
ID_111E01C0D0,1,1
ID_107BDF7AB3,1,1
ID_35DDEB7D02,1,1
ID_47CD89B345,1,1
ID_F207EB1192,1,1
ID_E5B8A084FA,1,1
ID_AEAB2B209C,1,1
ID_1BE7E16C36,1,1
ID_90973FD419,1,1
ID_E13A7D89EB,1,1
ID_419F89B8DA,1,1
ID_5F7A3372DC,1,1
ID_D70E8F3633,1,1
ID_87A3CD6243,1,1
ID_6B688CBCE4,1,1
ID_AD6E026E2E,1,1
ID_2696520D11,1,1
ID_D068577EBA,1,1
ID_3F7BDFEBFE,1,1
ID_14C1468E1C,1,1
ID_73970416D9,1,1
ID_EE02A7198C,1,1
ID_0C4B51DA6D,1,1
ID_33360890AE,1,1
ID_C00198BD6B,1,1
ID_1E0C79487F,1,1
ID_838EAA22E2,1,1
ID_882DE9E1FF,1,1
ID_774F7E5846,1,1
ID_53784EEB21,1,1
ID_70E77DA1AC,1,1
ID_B5A95B7D00,1,1
ID_135D1E6EAF,1,1
ID_0C28706537,1,1
ID_26FC382AD1,1,1
ID_01C7B87FBF,1,1
ID_9F417CF1FB,1,1
ID_7BC49A7683,1,1
ID_29426AE215,1,1
ID_CCCD4C2036,1,1
ID_32877759F1,1,1
ID_8D7954C3DA,1,1
ID_D60FA08B63,1,1
ID_078CF2C0A3,1,1
ID_7B2CFD9648,1,1
ID_208A1BDD09,1,1
ID_13F56A2C02,1,1
ID_4483F6C00D,1,1
ID_BDAFAC8CB3,1,1
ID_5587BB8DF8,1,1
ID_530B96ECA7,1,1
ID_7CE8EB6A50,1,1
ID_D9DF83EDC0,1,1
ID_969F3A4176,1,1
ID_5200AEE953,1,1
ID_48E57A0D7E,1,1
ID_F6B9081358,1,1
ID_A33B73F0F0,1,1
ID_D1F6FB3796,1,1
ID_8A667DCB7B,1,1
ID_C6616A70DC,1,1
ID_B65150DDE2,1,1
ID_0FD6E8CEE3,1,1
ID_74D4652F8D,1,1
ID_A1DA5325C3,1,1
ID_1DF6874580,1,1
ID_D967A42785,1,1
ID_5571F74A52,1,1
ID_0CF1221FC1,1,1
ID_0B2C8E10E5,1,1
ID_B31C057239,1,1
ID_1DF887D11F,1,1
ID_2F5BAE93E0,1,1
ID_3859567103,1,1
ID_0DD1F9C86C,1,1
ID_E98B0893E4,1,1
ID_0D1B3792FB,1,1
ID_4423EC1480,1,1
ID_34D03DC325,1,1
ID_98B7523AB3,1,1
ID_C788F6542E,1,1
ID_532F0060FB,1,1
ID_ACE03D4484,1,1
ID_757F54B795,1,1
ID_6769352846,1,1
ID_B581CA6CEB,1,1
ID_7617CD27DB,1,1
ID_3FE8033D54,1,1
ID_A77E3C6A88,1,1
ID_6859742D14,1,1
ID_D3221692AB,1,1
ID_8B1006FEE8,1,1
ID_7D32124043,1,1
ID_0296FA453A,1,1
ID_40A7364C7D,1,1
ID_2EB4BCAA53,1,1
ID_37CEEB2F74,1,1
ID_C91E9BAF9A,1,1
ID_F4C5F2D884,1,1
ID_44505787C0,1,1
ID_1F6D736326,1,1
ID_E87089D38C,1,1
ID_504B19F70C,1,1
ID_0417D7763E,1,1
ID_1332AB9C8A,1,1
ID_0DE18FE95C,1,1
ID_15396D44E3,1,1
ID_15DFD937A8,1,1
ID_0B845823A5,1,1
ID_C7B63F6AFF,1,1
ID_689B08558D,1,1
ID_2D5C9054F9,1,1
ID_BABF682B85,1,1
ID_6017CFB3EA,1,1
ID_8E5019884F,1,1
ID_4C7A796CDF,1,1
ID_D48702BC45,1,1
ID_FCE4C0FE1A,1,1
ID_CD2EE77719,1,1
ID_4055DE3DDD,1,1
ID_666F056E6C,1,1
ID_5017DA0ECA,1,1
ID_644DDF9FD1,1,1
ID_779D636524,1,1
ID_A6F41CA71B,1,1
ID_6D3DB56CFD,1,1
ID_CF4A77B094,1,1
ID_6D24C3DD47,1,1
ID_772703EFC2,1,1
ID_4CB454CA0B,1,1
ID_585ECD7204,1,1
ID_EABD4CA817,1,1
ID_6DF5F83907,1,1
ID_8DB5DC614F,1,1
ID_20E7EC767F,1,1
ID_FC64E694BA,1,1
ID_6F42FBDCE9,1,1
ID_0749876A95,1,1
ID_5BCA88AAB4,1,1
ID_7B17BC316E,1,1
ID_40309D6844,1,1
ID_D90754ECD1,1,1
ID_732B6FAF65,1,1
ID_41319A53E6,1,1
ID_0DE50A99B1,1,1
ID_614ECEFE30,1,1
ID_BC1C7DCAAF,1,1
ID_8ADD91B68D,1,1
ID_2634E7BC07,1,1
ID_B8B5CF4A23,1,1
ID_584A9C8196,1,1
ID_D44D7E0D5F,1,1
ID_824F469884,1,1
ID_0ADDE037A0,1,1
ID_51164EB5AB,1,1
ID_0DA1D41BDD,1,1
ID_9E393C3281,1,1
ID_334DB035E5,1,1
ID_6585401EB9,1,1
ID_320C93E9D4,1,1
ID_F26F91F99B,1,1
ID_FFC390A9C0,1,1
ID_0DA7B11ABF,1,1
ID_A858E1EAFB,1,1
ID_2A38CC731D,1,1
ID_62DB5BAC6C,1,1
ID_088D40DB6C,1,1
ID_EA896947A4,1,1
ID_24116E63D4,1,1
ID_D25F109E0C,1,1
ID_5D4947B0C1,1,1
ID_E3F54D129D,1,1
ID_25D37D775E,1,1
ID_88B6585B42,1,1
ID_E4357EB3A1,1,1
ID_E688FCF1A8,1,1
ID_4DE7BD8129,1,1
ID_DCEED69AA7,1,1
ID_71C16840B1,1,1
ID_BEDA0A2ECB,1,1
ID_D2178BEBBC,1,1
ID_288D71E747,1,1
ID_A2A4332727,1,1
ID_BCE42852A2,1,1
ID_159C6F00D1,1,1
ID_0F9EE28361,1,1
ID_BB4EAB3818,1,1
ID_C62112F886,1,1
ID_C8EC13E1B0,1,1
ID_26435E26A8,1,1
ID_64266D2C75,1,1
ID_9BCD253A6B,1,1
ID_D9BAD1605C,1,1
ID_000606FF89,1,1
ID_E5545AD8D4,1,1
ID_7FD95883F0,1,1
ID_AA29D25174,1,1
ID_DB5852F11E,1,1
ID_CCC98CA118,1,1
ID_45E2F2EDB9,1,1
ID_7A29611985,1,1
ID_52CEE9B816,1,1
ID_F405E53D6F,1,1
ID_D2110F94D9,1,1
ID_8E05641A3F,1,1
ID_8CD3452555,1,1
ID_A9AB7A0DA7,1,1
ID_7495542B9C,1,1
ID_4C095F7023,1,1
ID_244DEEEDA9,1,1
ID_6B9B6D45C3,1,1
ID_A4AF760837,1,1
ID_9C1FB64843,1,1
ID_6B523F9EDF,1,1
ID_0C5F17463B,1,1
ID_E0D70F83F3,1,1
ID_BBA90424E6,1,1
ID_9AE2F1323E,1,1
ID_CFA4BBCC81,1,1
ID_3AF0D78CB7,1,1
ID_F87E265344,1,1
ID_045ED7284F,1,1
ID_18CEE7FCE4,1,1
ID_5B2D287D8C,1,1
ID_499DEE98B3,1,1
ID_3680C2C6AC,1,1
ID_FCE7CB6F3C,1,1
ID_B43C04AEC0,1,1
ID_87FCF1A891,1,1
ID_EB898F81A4,1,1
ID_B0C86101F4,1,1
ID_4FCA4F2FA3,1,1
ID_3AA4C06FBD,1,1
ID_94B661FC35,1,1
ID_ACFF4E6ACA,1,1
ID_9E8DBB3A1A,1,1
ID_1D014E4B54,1,1
ID_01BC77970B,1,1
ID_5EAE86D162,1,1
ID_CD00D5678B,1,1
ID_8F23144316,1,1
ID_B51F8824E3,1,1
ID_631C1DA41A,1,1
ID_B0E2F6D063,1,1
ID_073AD123DB,1,1
ID_50664B6128,1,1
ID_BD7F7ADF48,1,1
ID_1DA896478C,1,1
ID_CCEEC52F66,1,1
ID_1E5ED72ADB,1,1
ID_709D6FA512,1,1
ID_27570954AB,1,1
ID_15667B714E,1,1
ID_2F4CA17ACB,1,1
ID_412B0DC055,1,1
ID_8324B8B660,1,1
ID_EA26B49A4D,1,1
ID_04F87138F0,1,1
ID_2F992ED602,1,1
ID_EF58CCFD80,1,1
ID_F65CB6522E,1,1
ID_98CFDE1F09,1,1
ID_458ED3D6E6,1,1
ID_33397E261C,1,1
ID_25D7CE689D,1,1
ID_8B4C7F7126,1,1
ID_D66B5EE94A,1,1
ID_F78A6ABD51,1,1
ID_80871CE069,1,1
ID_5B085BB494,1,1
ID_112127FC27,1,1
ID_AE1D217998,1,1
ID_148725CE13,1,1
ID_3ADFCE83F3,1,1
ID_39F689707D,1,1
ID_7B9294E1E3,1,1
ID_DD1602D312,1,1
ID_78377C9165,1,1
ID_A9918E6134,1,1
ID_0FDBE6747A,1,1
ID_20DC6A819A,1,1
ID_E8FF94CF21,1,1
ID_83672E94F3,1,1
ID_D89DE8C9AE,1,1
ID_675F5580C2,1,1
ID_457A1F078F,1,1
ID_E21DE55CBA,1,1
ID_174B89DED6,1,1
ID_500BFE65ED,1,1
ID_3DA2115F26,1,1
ID_61B5C8B5BD,1,1
ID_B710D317C7,1,1
ID_B53D834BCE,1,1
ID_ED41E5C4CF,1,1
ID_C216CE5F59,1,1
ID_7D83DC7CEC,1,1
ID_D13DD0BFDA,1,1
ID_3B556CF261,1,1
ID_36EAC7DCCE,1,1
ID_B069835BAE,1,1
ID_E17037B1FB,1,1
ID_267286151E,1,1
ID_160C805900,1,1
ID_166B802DAD,1,1
ID_64C84C150E,1,1
ID_5E69BFFC01,1,1
ID_9C84DBDC1D,1,1
ID_8FA7992F39,1,1
ID_4B78F86E17,1,1
ID_146D3450E2,1,1
ID_7820B1ED07,1,1
ID_F44BCA2800,1,1
ID_6D4E229A83,1,1
ID_8A008EEA10,1,1
ID_3D5850257E,1,1
ID_5A6D503BB5,1,1
ID_EC164A9D0C,1,1
ID_2269C08A38,1,1
ID_981D042321,1,1
ID_B7B9C54F77,1,1
ID_960A02584A,1,1
ID_D22C71F8F0,1,1
ID_894BDB0690,1,1
ID_21CF9B6804,1,1
ID_FADF936156,1,1
ID_DBF405CA8D,1,1
ID_DEF98FEFD4,1,1
ID_98DDA45B37,1,1
ID_57CBB00719,1,1
ID_2377C564AE,1,1
ID_D7CA65F42F,1,1
ID_ED4158D702,1,1
ID_52A68FF911,1,1
ID_CB600398E6,1,1
ID_6CB5308D79,1,1
ID_3E91DF2B31,1,1
ID_45C0ADD5ED,1,1
ID_FB1822FDA3,1,1
ID_AEC24F218A,1,1
ID_278D8DA1F1,1,1
ID_3F4855FFA6,1,1
ID_151D395EAD,1,1
ID_85D50C3A73,1,1
ID_B9AF55C5F1,1,1
ID_6513C10347,1,1
ID_17FD771988,1,1
ID_F9F5FE2C8F,1,1
ID_7D859DD510,1,1
ID_928511F199,1,1
ID_07EFD499B2,1,1
ID_3B83BA6C6F,1,1
ID_916390D3DA,1,1
ID_B5AB02C213,1,1
ID_7802655D75,1,1
ID_C82A32F893,1,1
ID_9A606996D0,1,1
ID_9E324B24D6,1,1
ID_0FBB812479,1,1
ID_D4CD7A366C,1,1
ID_2435307429,1,1
ID_42EA47D60C,1,1
ID_AF511A19E2,1,1
ID_84FAF23350,1,1
ID_5AF08B71DE,1,1
ID_EA14F1525A,1,1
ID_C5A72A2447,1,1
ID_6DCFAD8329,1,1
ID_08C3B59FC9,1,1
ID_653861FD18,1,1
ID_536BEA1801,1,1
ID_3D72F7B1AE,1,1
ID_835582CF95,1,1
ID_22D6925883,1,1
ID_F0DD412EE5,1,1
ID_9BB855FBD0,1,1
ID_845556C11D,1,1
ID_094562AC6B,1,1
ID_C4FFE981F0,1,1
ID_EFB1E23D5E,1,1
ID_9A122E01E3,1,1
ID_9177C6D9F3,1,1
ID_1B0746EAD1,1,1
ID_FBD8769DEA,1,1
ID_3D9F050D45,1,1
ID_4BA992AB68,1,1
ID_CAD5FAA3F9,1,1
ID_9678B91025,1,1
ID_91F7140F78,1,1
ID_8E7F28F1A5,1,1
ID_754D67B0C9,1,1
ID_C88B222BC1,1,1
ID_334CBC8DEA,1,1
ID_5655ABAA33,1,1
ID_ED59C406FE,1,1
ID_E83770D7EF,1,1
ID_42A6E359C2,1,1
ID_FD9AB9E8CE,1,1
ID_53F1569A6D,1,1
ID_5813A0176F,1,1
ID_1E6D2A3FB5,1,1
ID_64CFF10C6B,1,1
ID_8518438AF3,1,1
ID_88117F5C5E,1,1
ID_2310D39B8E,1,1
ID_D56DA60A4C,1,1
ID_D273C1C3E6,1,1
ID_F29F297780,1,1
ID_F2C7D9F93A,1,1
ID_EDF19136F2,1,1
ID_836B2975E7,1,1
ID_2B8643B95D,1,1
ID_CEBD636266,1,1
ID_18B0CF21FA,1,1
ID_C33D6A4C25,1,1
ID_CDFE351C83,1,1
ID_A3380B3675,1,1
ID_D3B8F0FD80,1,1
ID_BE20C3AA7A,1,1
ID_BB170175F7,1,1
ID_5A0A3B0947,1,1
ID_75D19A1803,1,1
ID_C5CF5DEE35,1,1
ID_4839761BF0,1,1
ID_4FB811169B,1,1
ID_5DD07221D6,1,1
ID_FC16D754ED,1,1
ID_08CCA865F5,1,1
ID_12F938A8E9,1,1
ID_072705D8DA,1,1
ID_4B466B2DB3,1,1
ID_D7D5CCAE72,1,1
ID_729A28F714,1,1
ID_ECA81B4547,1,1
ID_BBEAEF3E04,1,1
ID_3CD74C53A7,1,1
ID_737265100D,1,1
ID_E1F4E8E7AC,1,1
ID_7BC1D38837,1,1
ID_4B6BAF682B,1,1
ID_F258EC6126,1,1
ID_4E8C4076E0,1,1
ID_D59B224F45,1,1
ID_D9602E0294,1,1
ID_5B2358280A,1,1
ID_123F5238D3,1,1
ID_59280A48B0,1,1
ID_D514B201DF,1,1
ID_456D9DC3D8,1,1
ID_1FDB9861DE,1,1
ID_1926790798,1,1
ID_7D770AD017,1,1
ID_36B71C5F40,1,1
ID_468C5ED49B,1,1
ID_BCBF2A1F31,1,1
ID_78FB15FF75,1,1
ID_AE0EC1C53C,1,1
ID_6A516497DD,1,1
ID_0CA3C860A6,1,1
ID_52CCB80BA1,1,1
ID_4EC4F1F7D0,1,1
ID_14B94A0418,1,1
ID_B51763856C,1,1
ID_1FDF4561B2,1,1
ID_F8D7149E4F,1,1
ID_FD804A7DBF,1,1
ID_6C4CD37A2D,1,1
